loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,repaid,total_return,loan_term_year,annual_return
14400,14400,60 months,11.49,316.63,B,B4,OWN,34920.0,Verified,Fully Paid,debt_consolidation,FL,23.99,0.0,Dec-2001,1.0,16.0,0.0,3053,1,0.14762134116296521,5,0.027920963434814094
1000,1000,36 months,11.99,33.21,B,B5,RENT,34800.0,Source Verified,Fully Paid,other,TX,20.69,0.0,Oct-2002,2.0,11.0,0.0,4641,1,0.03866067907029991,3,0.01272429852942114
20000,20000,60 months,11.99,444.79,B,B5,MORTGAGE,52000.0,Verified,Fully Paid,debt_consolidation,NY,25.06,0.0,Apr-1997,0.0,9.0,0.0,19324,1,0.14453117706296514,5,0.027366796110164016
10000,10000,36 months,9.99,322.63,B,B1,RENT,53000.0,Source Verified,Fully Paid,debt_consolidation,CA,13.97,1.0,Aug-1995,1.0,16.0,0.0,9638,1,0.12927542903293987,3,0.04135776464878016
10000,10000,36 months,9.99,322.63,B,B1,RENT,65000.0,Source Verified,Fully Paid,small_business,NY,1.61,0.0,Nov-1997,1.0,4.0,0.0,5122,1,0.16144679706349008,3,0.05115422493873978
28000,28000,60 months,13.49,644.14,C,C2,RENT,67000.0,Verified,Fully Paid,debt_consolidation,FL,25.9,0.0,Aug-1999,3.0,6.0,0.0,9426,1,0.34760928397618196,5,0.061482402808537895
25000,25000,60 months,11.49,549.69,B,B4,MORTGAGE,96660.0,Verified,Fully Paid,debt_consolidation,CA,20.09,0.0,Feb-1988,0.0,20.0,0.0,29034,1,0.31922040000000007,5,0.05697197330219317
15000,15000,60 months,17.49,376.76,D,D5,RENT,130000.0,Source Verified,Fully Paid,credit_card,NY,11.25,0.0,Feb-1997,2.0,17.0,0.0,19945,1,0.2254327675195733,5,0.041496698996291714
6000,6000,36 months,7.49,186.61,A,A4,RENT,18000.0,Source Verified,Fully Paid,debt_consolidation,CA,20.47,0.0,Dec-2001,0.0,7.0,0.0,9621,1,0.11922059511581673,3,0.03825786832228317
4000,4000,36 months,11.49,131.89,B,B4,RENT,95000.0,Not Verified,Fully Paid,vacation,NY,10.19,0.0,Jan-2002,0.0,13.0,0.0,7313,1,0.18695660269104986,3,0.05879434614682877
4500,4500,36 months,13.49,152.69,C,C2,RENT,45000.0,Verified,Charged Off,car,TX,21.57,0.0,Mar-2003,0.0,9.0,0.0,22250,0,-0.2587000000000004,3,-0.09496647560672167
4000,4000,36 months,5.99,121.67,A,A2,RENT,65000.0,Source Verified,Fully Paid,moving,NJ,13.74,0.0,Feb-2002,2.0,8.0,0.0,713,1,0.095026328241125,3,0.030721939663336473
5650,5650,36 months,15.99,198.61,D,D2,OWN,20000.0,Source Verified,Fully Paid,credit_card,FL,10.92,0.0,Sep-2001,0.0,4.0,1.0,5665,1,0.2650121504342302,3,0.08151255556211257
16000,16000,60 months,13.49,368.08,C,C2,RENT,52000.0,Not Verified,Fully Paid,debt_consolidation,NY,6.76,0.0,Mar-1995,0.0,5.0,0.0,6038,1,0.3814456525730556,5,0.06676009358173562
12000,12000,36 months,12.99,404.27,C,C1,MORTGAGE,180000.0,Verified,Fully Paid,debt_consolidation,NJ,22.3,0.0,Jun-1988,0.0,20.0,0.0,114641,1,0.21280863952877516,3,0.06642608796640714
6000,6000,36 months,6.99,185.24,A,A3,RENT,96000.0,Verified,Fully Paid,debt_consolidation,NY,19.68,0.0,Dec-1996,1.0,17.0,0.0,36587,1,0.0932530378574834,3,0.030165253862650454
25000,25000,60 months,15.23,597.78,C,C5,RENT,75000.0,Verified,Fully Paid,debt_consolidation,FL,12.66,0.0,Sep-2001,3.0,11.0,0.0,1407,1,0.21126271160316823,5,0.0390768510635886
25000,25000,60 months,13.49,575.12,C,C2,MORTGAGE,124000.0,Verified,Fully Paid,home_improvement,CA,5.25,0.0,May-2001,3.0,18.0,0.0,18091,1,0.27320529226688817,5,0.04949334024890373
8000,8000,36 months,11.99,265.68,B,B5,MORTGAGE,100800.0,Not Verified,Fully Paid,credit_card,IL,17.31,0.0,May-1997,1.0,16.0,0.0,18543,1,0.07346256614091251,3,0.0239112186202044
11200,11200,36 months,13.99,382.74,C,C3,RENT,54000.0,Not Verified,Fully Paid,debt_consolidation,FL,20.04,0.0,Jun-2000,2.0,11.0,0.0,14447,1,0.1909083160356695,3,0.059968052922197757
6800,6800,36 months,10.59,221.31,B,B2,RENT,54000.0,Source Verified,Fully Paid,debt_consolidation,CA,13.53,1.0,Oct-1999,0.0,13.0,0.0,6639,1,0.10381396562560297,3,0.033471794047589265
20000,20000,60 months,16.49,491.59,D,D3,MORTGAGE,72000.0,Verified,Fully Paid,wedding,TX,24.58,0.0,Jun-2002,3.0,14.0,0.0,12231,1,0.10564678833859009,5,0.020289181622437535
14000,14000,36 months,10.99,458.28,B,B3,OWN,40000.0,Not Verified,Fully Paid,vacation,NJ,13.71,0.0,Jul-1995,1.0,10.0,1.0,6199,1,0.14379553409487866,3,0.045801993899766025
4200,4200,36 months,5.99,127.76,A,A2,MORTGAGE,67000.0,Not Verified,Fully Paid,credit_card,NY,8.38,0.0,Sep-1999,2.0,11.0,0.0,5310,1,0.07517738006085728,3,0.024456147757377922
25000,25000,60 months,19.29,652.51,E,E4,MORTGAGE,74326.0,Verified,Charged Off,other,TX,23.07,1.0,Dec-1995,0.0,6.0,0.0,11694,0,0.2741859999999998,5,0.04965496842775119
10000,10000,36 months,8.49,315.63,A,A5,MORTGAGE,240000.0,Source Verified,Fully Paid,debt_consolidation,CA,2.85,0.0,May-1990,3.0,10.0,0.0,2340,1,0.03982797138612004,3,0.013103537788514474
20800,20800,60 months,20.62,558.28,F,F2,MORTGAGE,70000.0,Verified,Fully Paid,credit_card,TX,19.73,0.0,Jul-2004,1.0,18.0,0.0,13512,1,0.5238288490352163,5,0.08789564513429982
5000,5000,36 months,11.49,164.86,B,B4,MORTGAGE,75000.0,Not Verified,Fully Paid,debt_consolidation,NY,5.02,0.0,Dec-2005,1.0,11.0,0.0,8837,1,0.13097363897276004,3,0.041879502846644545
13000,13000,36 months,8.49,410.32,A,A5,MORTGAGE,78000.0,Not Verified,Charged Off,debt_consolidation,CA,11.69,0.0,May-2004,3.0,9.0,0.0,8256,0,-0.2856184615384615,3,-0.10605649315839227
8000,8000,36 months,5.42,241.28,A,A1,MORTGAGE,22000.0,Source Verified,Fully Paid,car,IL,24.16,0.0,Mar-2002,0.0,7.0,0.0,3427,1,0.0857534531209001,3,0.02780424348704269
18000,18000,36 months,13.99,615.11,C,C3,RENT,65000.0,Not Verified,Fully Paid,debt_consolidation,NY,13.16,0.0,Apr-2000,1.0,13.0,0.0,32930,1,0.15333194605611666,3,0.04870041667817149
10500,10500,36 months,7.49,326.57,A,A4,OWN,60000.0,Not Verified,Fully Paid,debt_consolidation,CA,4.96,0.0,Jan-2003,1.0,12.0,0.0,11022,1,0.11965734531346661,3,0.03839290287517527
10000,10000,36 months,7.49,311.02,A,A4,RENT,26400.0,Not Verified,Fully Paid,debt_consolidation,NY,11.86,0.0,Jun-2005,0.0,5.0,0.0,4429,1,0.08785120088123,3,0.0284657463272302
3000,3000,36 months,10.99,98.21,B,B3,RENT,67000.0,Not Verified,Fully Paid,debt_consolidation,CA,20.96,0.0,Oct-1992,2.0,6.0,0.0,1531,1,0.15238225342480005,3,0.04841249247411916
4400,4400,36 months,5.99,133.84,A,A2,MORTGAGE,48000.0,Source Verified,Fully Paid,medical,CA,8.43,0.0,Dec-2000,1.0,6.0,0.0,1638,1,0.0941210080997954,3,0.030437809323510256
6000,6000,36 months,6.99,185.24,A,A3,MORTGAGE,90000.0,Not Verified,Fully Paid,vacation,FL,18.16,0.0,Apr-1988,1.0,19.0,0.0,67882,1,0.11122911597188345,3,0.03578083420722811
25300,25300,36 months,10.99,828.17,B,B3,RENT,95000.0,Verified,Charged Off,small_business,NY,1.68,0.0,Jan-1997,0.0,10.0,0.0,6061,0,-0.0022758893280633297,3,-0.0007592060239406395
15000,15000,60 months,10.99,326.07,B,B3,RENT,80400.0,Not Verified,Fully Paid,debt_consolidation,CA,13.42,0.0,Jul-1994,1.0,8.0,0.0,10693,1,0.3055913340055134,5,0.05477894432708119
5175,5175,60 months,11.99,115.09,B,B5,RENT,46000.0,Not Verified,Fully Paid,debt_consolidation,FL,4.93,0.0,Sep-2000,0.0,4.0,1.0,6301,1,0.3343589441535071,5,0.05938674364897434
7000,7000,60 months,20.99,189.34,F,F3,RENT,36000.0,Source Verified,Fully Paid,debt_consolidation,NY,12.77,0.0,Sep-2005,1.0,12.0,0.0,3962,1,0.5622014294703717,5,0.09332028570034412
11300,11300,60 months,12.99,257.06,C,C1,MORTGAGE,40800.0,Not Verified,Charged Off,debt_consolidation,FL,17.62,0.0,Jul-1995,0.0,11.0,0.0,11781,0,-0.175870796460177,5,-0.03794686137921688
18400,18400,36 months,5.99,559.69,A,A2,MORTGAGE,100000.0,Source Verified,Fully Paid,debt_consolidation,NJ,17.89,0.0,Sep-1982,0.0,12.0,0.0,21030,1,0.09502488058473335,3,0.030721485448424568
4800,4800,36 months,10.99,157.13,B,B3,MORTGAGE,54600.0,Not Verified,Fully Paid,major_purchase,CA,14.15,2.0,Jul-1973,2.0,8.0,0.0,13010,1,0.1303134120762084,3,0.041676724537141
2400,2400,36 months,12.99,80.86,C,C1,RENT,67000.0,Not Verified,Fully Paid,small_business,CA,15.01,0.0,Sep-2002,2.0,7.0,0.0,6495,1,0.21278281076575012,3,0.06641851747772254
6000,6000,36 months,10.99,196.41,B,B3,RENT,225000.0,Verified,Fully Paid,car,NY,5.51,0.0,Dec-1996,0.0,3.0,0.0,25555,1,0.11666488375380002,3,0.037466987676753494
10000,10000,36 months,7.49,311.02,A,A4,RENT,90000.0,Source Verified,Fully Paid,credit_card,NY,8.44,0.0,Nov-1995,0.0,13.0,0.0,8990,1,0.11965694267453975,3,0.038392778403328
20000,20000,60 months,17.99,507.76,E,E1,RENT,54000.0,Source Verified,Fully Paid,credit_card,NY,18.04,0.0,Jan-2005,0.0,10.0,0.0,8665,1,0.5232788226954441,5,0.08781709856107622
7000,7000,36 months,7.49,217.72,A,A4,MORTGAGE,36000.0,Not Verified,Fully Paid,car,NY,18.83,0.0,Jun-2001,0.0,11.0,0.0,2158,1,0.1196533210959001,3,0.038391658826721686
22000,22000,60 months,12.99,500.46,C,C1,MORTGAGE,90000.0,Verified,Fully Paid,credit_card,TX,9.85,1.0,Dec-1994,1.0,7.0,0.0,4316,1,0.30463090817726823,5,0.05462371425888968
12000,12000,60 months,14.79,284.16,C,C4,RENT,45000.0,Source Verified,Charged Off,debt_consolidation,NJ,14.72,0.0,Aug-2001,2.0,5.0,0.0,8208,0,-0.2180175000000001,5,-0.047994610950745864
9175,9175,60 months,10.59,197.62,B,B2,RENT,18000.0,Not Verified,Charged Off,small_business,IL,26.25,0.0,Jan-2000,1.0,7.0,0.0,385,0,-0.040699727520435935,5,-0.008275794125970903
4000,4000,36 months,12.99,134.76,C,C1,RENT,42000.0,Not Verified,Charged Off,debt_consolidation,FL,18.6,1.0,Sep-1993,2.0,11.0,0.0,5026,0,-0.8312625,3,-0.44740892010196465
1500,1500,36 months,5.99,45.63,A,A2,OWN,57600.0,Verified,Fully Paid,other,CA,12.6,0.0,May-1984,0.0,5.0,0.0,57157,1,0.0935165771026667,3,0.030248024319845968
6000,6000,36 months,8.49,189.38,A,A5,RENT,70000.0,Source Verified,Fully Paid,moving,FL,8.93,0.0,Jun-2003,0.0,7.0,0.0,0,1,0.13626246590893332,3,0.04350104174082614
12800,12800,36 months,7.49,398.11,A,A4,MORTGAGE,56000.0,Verified,Charged Off,debt_consolidation,CA,15.34,0.0,Nov-2000,1.0,10.0,0.0,127,0,-0.7191437499999996,3,-0.34512054740632325
5400,5400,36 months,11.99,179.34,B,B5,RENT,55000.0,Source Verified,Fully Paid,debt_consolidation,NY,10.19,0.0,Dec-1997,0.0,9.0,0.0,11208,1,0.17084942203983333,3,0.05398318419085846
10000,10000,36 months,8.49,315.63,A,A5,MORTGAGE,65000.0,Not Verified,Fully Paid,credit_card,IL,12.24,0.0,Oct-2000,1.0,12.0,0.0,12182,1,0.11671952497492977,3,0.03748390935704804
9500,9500,60 months,10.99,206.51,B,B3,RENT,48000.0,Not Verified,Fully Paid,debt_consolidation,NY,17.7,0.0,Feb-2001,0.0,10.0,0.0,10058,1,0.02718099736857904,5,0.005378040887055846
7800,7800,36 months,6.99,240.81,A,A3,MORTGAGE,59000.0,Verified,Fully Paid,debt_consolidation,CA,20.11,0.0,Jun-1997,1.0,15.0,0.0,33501,1,0.1114087306197693,3,0.03583663769677092
3200,3200,36 months,5.99,97.34,A,A2,MORTGAGE,82000.0,Source Verified,Fully Paid,debt_consolidation,NY,14.58,0.0,Mar-1994,0.0,6.0,0.0,35087,1,0.08524427728024997,3,0.027643551721310722
20000,20000,60 months,12.99,454.96,C,C1,RENT,44000.0,Verified,Fully Paid,debt_consolidation,NY,12.22,0.0,Feb-2001,0.0,6.0,0.0,18182,1,0.04252029833476012,5,0.0083630052391519
1800,1800,60 months,20.25,47.94,F,F1,MORTGAGE,32000.0,Source Verified,Fully Paid,debt_consolidation,NY,2.63,0.0,Jul-1999,0.0,3.0,0.0,1181,1,0.5977878120752778,5,0.09825659736715919
5600,5600,36 months,8.49,176.76,A,A5,RENT,63000.0,Verified,Fully Paid,credit_card,IL,11.85,0.0,Jul-1987,0.0,7.0,0.0,9584,1,0.1340574674127144,3,0.042825608535030035
5000,5000,36 months,17.99,180.74,E,E1,RENT,36000.0,Source Verified,Charged Off,major_purchase,NY,0.4,0.0,May-1995,0.0,3.0,0.0,411,0,-0.854984,3,-0.47462188991981724
3000,3000,36 months,13.49,101.8,C,C2,RENT,21600.0,Source Verified,Fully Paid,credit_card,CA,18.94,0.0,Aug-2006,1.0,3.0,0.0,5686,1,0.215823290988433,3,0.06730895406546833
16000,16000,60 months,10.99,347.8,B,B3,MORTGAGE,76800.0,Source Verified,Fully Paid,debt_consolidation,FL,24.13,1.0,Oct-1990,0.0,9.0,0.0,107192,1,0.10976562785946253,5,0.021048223182088543
10000,10000,36 months,10.59,325.45,B,B2,MORTGAGE,38000.0,Source Verified,Charged Off,wedding,FL,14.75,0.0,Aug-2006,3.0,10.0,0.0,4600,0,-0.316975,3,-0.1193320326335644
2500,2500,36 months,11.99,83.03,B,B5,RENT,44500.0,Not Verified,Fully Paid,credit_card,IL,15.1,0.0,Oct-2001,1.0,8.0,0.0,3272,1,0.17078735177067994,3,0.053964558916254735
9350,9350,36 months,7.49,290.81,A,A4,RENT,50000.0,Not Verified,Fully Paid,credit_card,CA,22.01,0.0,Oct-1999,0.0,9.0,0.0,28183,1,0.12126838720224598,3,0.038890701822871465
20000,20000,36 months,7.49,622.04,A,A4,RENT,54833.0,Verified,Fully Paid,debt_consolidation,CA,18.86,0.0,Oct-1995,0.0,8.0,0.0,25532,1,0.11850447781023488,3,0.03803638292357703
13600,13600,36 months,11.99,451.65,B,B5,RENT,73000.0,Verified,Fully Paid,debt_consolidation,CA,3.76,0.0,Nov-1992,2.0,8.0,0.0,10044,1,0.19554304119015442,3,0.06134131883344662
13650,13650,60 months,23.59,389.45,G,G5,RENT,40000.0,Not Verified,Charged Off,debt_consolidation,NJ,15.42,0.0,Apr-2002,0.0,27.0,0.0,20081,0,0.21248278388278385,5,0.03928609359553725
5000,5000,36 months,7.49,155.51,A,A4,RENT,32000.0,Source Verified,Fully Paid,debt_consolidation,CA,15.49,0.0,Sep-2004,0.0,9.0,0.0,5279,1,0.11907955314810015,3,0.03821425342185214
10000,10000,36 months,8.49,315.63,A,A5,MORTGAGE,33390.0,Not Verified,Fully Paid,major_purchase,IL,11.46,0.0,Apr-2006,1.0,10.0,0.0,2509,1,0.11670819997229986,3,0.03748040219538473
30000,30000,60 months,20.99,811.44,F,F3,RENT,98400.0,Verified,Fully Paid,other,CA,16.68,2.0,Nov-1998,1.0,16.0,0.0,10481,1,0.5811839986633234,5,0.09596448798720725
8400,8400,36 months,13.99,287.06,C,C3,RENT,51996.0,Not Verified,Fully Paid,debt_consolidation,CA,12.44,0.0,Jan-2000,1.0,6.0,0.0,3139,1,0.23021110805932143,3,0.07150256425658275
6000,6000,36 months,7.49,186.61,A,A4,OWN,30000.0,Not Verified,Charged Off,debt_consolidation,TX,28.76,0.0,Oct-2005,0.0,10.0,0.0,5618,0,-0.2649133333333332,3,-0.0975021378885298
4000,4000,60 months,13.49,92.02,C,C2,RENT,29004.0,Not Verified,Fully Paid,debt_consolidation,NY,19.65,0.0,Sep-2002,1.0,9.0,0.0,7794,1,0.17221458034502501,5,0.03228929530696267
18825,18825,60 months,16.49,462.71,D,D3,RENT,30000.0,Source Verified,Fully Paid,debt_consolidation,CA,18.96,0.0,Sep-2003,0.0,4.0,0.0,19817,1,0.35461866763053385,5,0.06258434024924386
3500,3500,36 months,8.49,110.48,A,A5,RENT,26400.0,Not Verified,Charged Off,debt_consolidation,FL,7.27,0.0,Jul-1988,0.0,4.0,0.0,6118,0,-0.4518914285714285,3,-0.18161901273307268
6600,6600,36 months,7.49,205.28,A,A4,RENT,34800.0,Source Verified,Fully Paid,other,FL,2.1,0.0,Oct-2005,0.0,5.0,0.0,425,1,0.11444531537254554,3,0.0367791488762188
3600,3600,36 months,5.99,109.51,A,A2,RENT,30000.0,Source Verified,Fully Paid,vacation,CA,20.32,0.0,Jul-2006,0.0,6.0,0.0,1780,1,0.03835530578736113,3,0.01262503953078542
15000,15000,60 months,18.39,384.1,E,E2,MORTGAGE,32076.0,Verified,Fully Paid,debt_consolidation,FL,6.96,0.0,Mar-2002,1.0,3.0,0.0,7325,1,0.5358026698818665,5,0.08959997260264885
20000,20000,36 months,17.99,722.95,E,E1,RENT,160000.0,Source Verified,Fully Paid,debt_consolidation,CA,3.61,0.0,May-1998,0.0,3.0,0.0,5731,1,0.30130429196095987,3,0.09175775976980338
18000,18000,60 months,11.49,395.78,B,B4,MORTGAGE,57500.0,Not Verified,Fully Paid,debt_consolidation,NY,6.18,1.0,Sep-1982,0.0,6.0,0.0,10030,1,0.3192513327795834,5,0.056976929983340474
12400,12400,60 months,18.39,317.52,E,E2,MORTGAGE,55000.0,Source Verified,Fully Paid,debt_consolidation,FL,5.21,0.0,Feb-1992,2.0,11.0,0.0,7758,1,0.1862881760557098,5,0.03475620734397289
3000,3000,36 months,7.49,93.31,A,A4,OWN,70000.0,Source Verified,Fully Paid,debt_consolidation,CA,22.29,0.0,Aug-1991,0.0,9.0,0.0,16436,1,0.11907455767833341,3,0.03821270858808923
35000,35000,36 months,12.99,1179.12,C,C1,MORTGAGE,80000.0,Verified,Fully Paid,small_business,CA,5.28,0.0,Aug-2000,0.0,3.0,0.0,707,1,0.212808823818895,3,0.06642614198201335
25000,25000,60 months,13.49,575.12,C,C2,MORTGAGE,63000.0,Verified,Fully Paid,home_improvement,NJ,0.21,1.0,Aug-2001,0.0,10.0,0.0,48,1,0.04693044768205623,5,0.009214696209588036
12000,12000,36 months,12.99,404.27,C,C1,MORTGAGE,48000.0,Source Verified,Fully Paid,debt_consolidation,CA,17.88,0.0,Sep-1995,0.0,6.0,0.0,13843,1,0.19710206836569166,3,0.061802459692639866
8000,8000,60 months,16.49,196.64,D,D3,RENT,90000.0,Not Verified,Fully Paid,debt_consolidation,NJ,18.28,0.0,Jul-2002,0.0,9.0,0.0,10339,1,0.46350125,5,0.0791420596763337
7750,7750,60 months,16.49,190.49,D,D3,MORTGAGE,65000.0,Not Verified,Charged Off,debt_consolidation,NJ,22.74,0.0,Aug-1995,0.0,13.0,0.0,24962,0,-0.05195612903225799,5,-0.01061416800031656
35000,35000,60 months,13.49,805.17,C,C2,RENT,120000.0,Verified,Fully Paid,debt_consolidation,NY,6.32,0.0,Nov-1985,1.0,15.0,0.0,2446,1,0.38027760436248603,5,0.06657963786140031
2500,2500,36 months,6.99,77.19,A,A3,MORTGAGE,60000.0,Source Verified,Fully Paid,car,CA,19.38,0.0,Mar-1997,1.0,12.0,0.0,34392,1,0.11139726029264008,3,0.035833074223485806
12000,12000,36 months,6.99,370.48,A,A3,MORTGAGE,92000.0,Source Verified,Fully Paid,home_improvement,TX,1.53,0.0,May-1992,2.0,11.0,0.0,938,1,0.10359120053491666,3,0.033402266351156396
9000,9000,36 months,10.59,292.91,B,B2,MORTGAGE,56000.0,Not Verified,Fully Paid,debt_consolidation,TX,8.36,0.0,Dec-2002,1.0,10.0,0.0,10246,1,0.1716122673435556,3,0.05421203558546339
20000,20000,60 months,18.79,516.51,E,E3,RENT,75996.0,Verified,Fully Paid,debt_consolidation,CA,12.58,1.0,Dec-2000,0.0,4.0,0.0,7903,1,0.5221844999997949,5,0.08766075618315616
6000,6000,36 months,16.49,212.4,D,D3,MORTGAGE,51200.0,Source Verified,Fully Paid,renewable_energy,TX,9.89,0.0,Oct-1990,1.0,7.0,0.0,3263,1,0.27437439096433613,3,0.08417405934535283
8000,8000,36 months,9.99,258.1,B,B1,RENT,62000.0,Verified,Fully Paid,debt_consolidation,NY,24.91,0.0,Jul-2000,1.0,14.0,0.0,4067,1,0.16144968479919997,3,0.05115509610881386
4200,4200,36 months,7.49,130.63,A,A4,MORTGAGE,75000.0,Not Verified,Fully Paid,moving,NJ,5.07,0.0,Sep-2004,3.0,5.0,0.0,10,1,0.1189295153434522,3,0.038167852684457104
3525,3525,60 months,10.99,76.63,B,B3,MORTGAGE,129996.0,Source Verified,Fully Paid,other,NY,16.74,0.0,Jan-1988,0.0,10.0,0.0,49289,1,0.2894921990455035,5,0.05216474034853258
10000,10000,36 months,11.49,329.72,B,B4,MORTGAGE,68000.0,Verified,Fully Paid,major_purchase,NY,9.99,0.0,Nov-2000,2.0,9.0,0.0,6057,1,0.18695997363512995,3,0.0587953484674264
27000,27000,60 months,18.39,691.37,E,E2,OWN,62000.0,Source Verified,Fully Paid,debt_consolidation,NJ,14.77,0.0,Jan-2000,1.0,14.0,0.0,22664,1,0.4327846499000887,5,0.07457364291821378
6000,6000,36 months,5.42,180.96,A,A1,MORTGAGE,100000.0,Not Verified,Fully Paid,major_purchase,CA,6.48,0.0,May-1980,0.0,14.0,0.0,3953,1,0.07993354324128354,3,0.02596452323011511
29100,29100,36 months,15.99,1022.93,D,D2,RENT,70000.0,Verified,Fully Paid,debt_consolidation,CA,22.37,0.0,May-2000,1.0,11.0,0.0,13834,1,0.26574106786097595,3,0.08172024315388726
6400,6400,36 months,15.99,224.98,D,D2,MORTGAGE,50000.0,Source Verified,Charged Off,other,TX,9.34,0.0,May-2003,0.0,13.0,1.0,3210,0,-0.30609687499999993,3,-0.11468134725862644
15000,15000,36 months,12.99,505.34,C,C1,RENT,46890.0,Verified,Fully Paid,debt_consolidation,NY,18.14,1.0,Oct-1997,1.0,14.0,0.0,970,1,0.12063244062753986,3,0.038694256459339105
8000,8000,36 months,8.49,252.51,A,A5,RENT,80500.0,Not Verified,Fully Paid,wedding,CA,1.65,0.0,Apr-1984,0.0,4.0,0.0,5594,1,0.13626045035190004,3,0.043500424736342636
2100,2100,36 months,11.49,69.24,B,B4,MORTGAGE,54996.0,Not Verified,Fully Paid,other,TX,12.96,0.0,Aug-1972,0.0,14.0,0.0,16799,1,0.1869638260687143,3,0.058796493952373075
24000,24000,60 months,13.49,552.12,C,C2,MORTGAGE,98000.0,Verified,Fully Paid,debt_consolidation,IL,14.63,0.0,Jun-1996,0.0,9.0,0.0,61345,1,0.3461637519383125,5,0.061254582234072874
20000,20000,36 months,7.49,622.04,A,A4,RENT,39915.0,Verified,Fully Paid,debt_consolidation,FL,13.71,0.0,Oct-1989,0.0,9.0,0.0,18002,1,0.04553597782054508,3,0.014953924743404956
7000,7000,36 months,9.99,225.84,B,B1,RENT,100840.0,Source Verified,Fully Paid,other,CA,15.07,0.0,Mar-1979,0.0,7.0,0.0,14946,1,0.16144762253244282,3,0.05115447396577921
25000,25000,36 months,10.99,818.35,B,B3,MORTGAGE,57120.0,Verified,Fully Paid,credit_card,CA,15.29,0.0,May-1982,0.0,7.0,0.0,25725,1,0.11948293332006021,3,0.038338982336717065
4200,4200,36 months,15.62,146.88,D,D1,OWN,24000.0,Source Verified,Fully Paid,other,FL,3.2,0.0,Oct-2007,0.0,3.0,0.0,1886,1,0.25889334717885726,3,0.07976599502019899
4000,4000,60 months,11.99,88.96,B,B5,RENT,26004.0,Source Verified,Charged Off,debt_consolidation,IL,24.18,0.0,Jul-1997,2.0,5.0,0.0,9644,0,-0.010785000000000489,5,-0.002166365970932005
35000,35000,36 months,11.99,1162.34,B,B5,RENT,85000.0,Verified,Fully Paid,debt_consolidation,FL,22.76,0.0,May-1993,1.0,18.0,0.0,53205,1,0.13670699678671694,3,0.04363710418803546
6500,6500,36 months,17.49,233.34,D,D5,RENT,42000.0,Source Verified,Fully Paid,small_business,CA,7.91,0.0,Apr-2001,0.0,4.0,0.0,985,1,0.289217401905123,3,0.08836705292809977
1800,1800,36 months,7.49,55.99,A,A4,MORTGAGE,55000.0,Not Verified,Fully Paid,other,CA,11.3,0.0,Jan-1988,0.0,8.0,0.0,14911,1,0.05050823231661106,3,0.016560319403073676
5000,5000,36 months,6.99,154.37,A,A3,RENT,42000.0,Source Verified,Fully Paid,debt_consolidation,CA,27.86,0.0,Nov-1997,0.0,11.0,0.0,7159,1,0.11140510850167984,3,0.03583551242017502
15000,15000,36 months,11.99,498.15,B,B5,MORTGAGE,43000.0,Source Verified,Fully Paid,debt_consolidation,FL,9.27,0.0,Jun-2001,0.0,7.0,1.0,12397,1,0.1746408072046266,3,0.05511961004848387
35000,35000,60 months,13.49,805.17,C,C2,MORTGAGE,80000.0,Verified,Fully Paid,other,FL,20.54,0.0,Oct-1994,0.0,19.0,0.0,25567,1,0.3618591421334372,5,0.06371782800159353
14000,14000,36 months,8.49,441.89,A,A5,RENT,46000.0,Source Verified,Fully Paid,debt_consolidation,CA,22.67,1.0,Jan-1991,0.0,11.0,0.0,6979,1,0.07810412521675003,3,0.02538486446598376
8000,8000,36 months,6.99,246.99,A,A3,MORTGAGE,70000.0,Source Verified,Fully Paid,small_business,CA,9.19,0.0,Jul-1986,2.0,5.0,0.0,4469,1,0.005905000000000049,3,0.0019644716573778975
12000,12000,60 months,11.99,266.88,B,B5,RENT,65500.0,Source Verified,Fully Paid,debt_consolidation,CA,9.36,0.0,Jul-1997,0.0,7.0,1.0,0,1,0.20356021292525828,5,0.0377519652402738
4800,4800,36 months,10.59,156.22,B,B2,RENT,32000.0,Not Verified,Fully Paid,debt_consolidation,IL,20.21,0.0,Jan-2004,1.0,5.0,0.0,3831,1,0.17161055549652082,3,0.054211522147506574
10000,10000,60 months,12.99,227.48,C,C1,RENT,50000.0,Source Verified,Fully Paid,small_business,CA,11.66,0.0,Jul-1990,0.0,7.0,0.0,1340,1,0.362228,5,0.0637754430919164
5000,5000,36 months,13.49,169.66,C,C2,MORTGAGE,113000.0,Source Verified,Fully Paid,wedding,FL,12.96,0.0,Nov-1997,0.0,10.0,0.0,64186,1,0.21775628684002002,3,0.06787428056969547
